2026/08/20 12:37:45 ALLOW_ANON=1: accepting any feeder and any v0 API key
2026/08/20 12:37:45.687600 listening on :8080 (udp :10110)
2026/08/20 12:37:45.802137 kystverket: connected to 153.44.253.27:5631
2026/08/20 12:37:46.022366 digitraffic: connected to wss://meri.digitraffic.fi:443/mqtt
2026/08/20 12:38:15.693108 events=2233 dup=4 parse_err=0 decode_fail=0 vessels=1328 subs=0
2026/08/20 12:38:30.133581 shutting down
2026/08/20 12:38:32 ALLOW_ANON=1: accepting any feeder and any v0 API key
2026/08/20 12:38:32.484229 restored 1744 vessels from vessels.json
2026/08/20 12:38:32.484258 listening on :8080 (udp :10110)
2026/08/20 12:38:32.598427 kystverket: connected to 153.44.253.27:5631
2026/08/20 12:38:32.810810 digitraffic: connected to wss://meri.digitraffic.fi:443/mqtt
2026/08/20 14:28:02.526211 events=475184 dup=1611 parse_err=0 decode_fail=0 vessels=4538 subs=2
2026/08/20 14:28:32.524149 events=477253 dup=1618 parse_err=0 decode_fail=0 vessels=4536 subs=2
2026/08/20 14:29:02.514349 events=479395 dup=1624 parse_err=0 decode_fail=0 vessels=4535 subs=2
2026/08/20 14:29:32.526192 events=481530 dup=1631 parse_err=0 decode_fail=0 vessels=4535 subs=2
2026/08/20 14:30:02.513624 events=483685 dup=1638 parse_err=0 decode_fail=0 vessels=4535 subs=2
2026/08/20 14:30:32.512972 events=485855 dup=1645 parse_err=0 decode_fail=0 vessels=4537 subs=2
2026/08/20 14:31:02.527076 events=488065 dup=1654 parse_err=0 decode_fail=0 vessels=4536 subs=2
2026/08/20 14:31:32.513367 events=490192 dup=1661 parse_err=0 decode_fail=0 vessels=4536 subs=2
2026/08/20 14:32:02.513076 events=492381 dup=1667 parse_err=0 decode_fail=0 vessels=4539 subs=2
2026/08/20 14:32:32.523464 events=494520 dup=1674 parse_err=0 decode_fail=0 vessels=4537 subs=2
2026/08/20 14:33:02.512999 events=496682 dup=1683 parse_err=0 decode_fail=0 vessels=4534 subs=2
2026/08/20 14:33:32.520805 events=498824 dup=1690 parse_err=0 decode_fail=0 vessels=4533 subs=2
2026/08/20 14:34:02.524962 events=500954 dup=1697 parse_err=0 decode_fail=0 vessels=4528 subs=2
2026/08/20 14:34:32.512364 events=503015 dup=1704 parse_err=0 decode_fail=0 vessels=4529 subs=2
2026/08/20 14:35:02.512164 events=505145 dup=1712 parse_err=0 decode_fail=0 vessels=4527 subs=2
2026/08/20 14:35:32.512387 events=507263 dup=1719 parse_err=0 decode_fail=0 vessels=4532 subs=2
2026/08/20 14:36:02.524526 events=509359 dup=1726 parse_err=0 decode_fail=0 vessels=4526 subs=2
2026/08/20 14:36:32.527462 events=511516 dup=1733 parse_err=0 decode_fail=0 vessels=4529 subs=2
2026/08/20 14:37:02.521851 events=513616 dup=1739 parse_err=0 decode_fail=0 vessels=4531 subs=2
2026/08/20 14:37:32.523228 events=515732 dup=1744 parse_err=0 decode_fail=0 vessels=4531 subs=2
